"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.img_0_id","Answer.img_0_word_0","Answer.img_0_word_1","Answer.img_0_word_2","Answer.img_0_word_3","Answer.img_0_word_4","Answer.img_1_id","Answer.img_1_word_0","Answer.img_1_word_1","Answer.img_1_word_2","Answer.img_1_word_3","Answer.img_1_word_4","Answer.img_2_id","Answer.img_2_word_0","Answer.img_2_word_1","Answer.img_2_word_2","Answer.img_2_word_3","Answer.img_2_word_4","Answer.img_3_id","Answer.img_3_word_0","Answer.img_3_word_1","Answer.img_3_word_2","Answer.img_3_word_3","Answer.img_3_word_4","Answer.img_4_id","Answer.img_4_word_0","Answer.img_4_word_1","Answer.img_4_word_2","Answer.img_4_word_3","Answer.img_4_word_4","Answer.img_5_id","Answer.img_5_word_0","Answer.img_5_word_1","Answer.img_5_word_2","Answer.img_5_word_3","Answer.img_5_word_4","Answer.img_6_id","Answer.img_6_word_0","Answer.img_6_word_1","Answer.img_6_word_2","Answer.img_6_word_3","Answer.img_6_word_4","Answer.img_7_id","Answer.img_7_word_0","Answer.img_7_word_1","Answer.img_7_word_2","Answer.img_7_word_3","Answer.img_7_word_4","Answer.img_8_id","Answer.img_8_word_0","Answer.img_8_word_1","Answer.img_8_word_2","Answer.img_8_word_3","Answer.img_8_word_4","Answer.img_9_id","Answer.img_9_word_0","Answer.img_9_word_1","Answer.img_9_word_2","Answer.img_9_word_3","Answer.img_9_word_4","Answer.treatment_id","Approve","Reject"
"3APP19WN70D5L2JTSB3DYN8ZBY7G61","3IFS5X633DWGVYPT91WL05JNAY69KR","label pictures with words!","Fun, easy, big reward: we'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text fun easy big reward","$0.50","Fri Mar 28 18:14:30 GMT 2014","900","BatchId:1473055;","1200","1296000","Fri Apr 04 18:14:30 GMT 2014","","","3HUTX6F6VUM7IYFKJU9K13V99Y9O2Q","A11RO4HUQG8PKZ","Submitted","Sun Mar 30 06:37:12 GMT 2014","Sun Mar 30 06:48:03 GMT 2014","Sun Apr 13 23:48:03 PDT 2014","","","","651","0% (0/0)","0% (0/0)","0% (0/0)","cultural_0","FUN","CELEBRATION","PEOPLE","ENJOY","DANCE","cultural_1","PERFORMANCE","STAGE","ART","PROUD","AMAZING","cultural_2","MUSIC","RHYTHM","HAPPY","LOVELY","PLAY","cultural_3","HORSE","MEN","DOGS","GROUND","PARADE","cultural_4","HORSE","JOCKEY","GROUND","RIDE","SHOW","test_0","LORD","FOODS","PLATES","SWEETS","RECIPES","test_1","WINE","PIZZA","FOOD","DINING","GARLIC","test_2","UTENSIL","BAKED","EATABLES","ROLLS","PLATES","test_3","FISH","PRAWN","COLORFUL","TASTY","DELICIOUS","test_4","ARRANGEMENT","BREAD","SAUCE","CREAMY","DOLLS","1"
"3APP19WN70D5L2JTSB3DYN8ZBY7G61","3IFS5X633DWGVYPT91WL05JNAY69KR","label pictures with words!","Fun, easy, big reward: we'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text fun easy big reward","$0.50","Fri Mar 28 18:14:30 GMT 2014","900","BatchId:1473055;","1200","1296000","Fri Apr 04 18:14:30 GMT 2014","","","3STRJBFXOWQIC6OI4H1NV9NQP5ZTKO","A11YS0T8MV3Q7C","Submitted","Sun Mar 30 04:56:15 GMT 2014","Sun Mar 30 04:59:40 GMT 2014","Sun Apr 13 21:59:40 PDT 2014","","","","205","0% (0/0)","0% (0/0)","0% (0/0)","ingredients_0","legumes","peanuts","mixed","fiber","delicious","ingredients_1","diet","meal","planning","recipe","instructions","ingredients_2","vegetables","green","fiber","lime","cookbook","ingredients_3","sugar","cuisine","dinner","protein","meal","ingredients_4","vegetative","cooking","oil","recipe","carbohydrates","test_0","pasta","italian","meal","bread","tomatoes","test_1","dinner","meal","chicken","roast","family","test_2","bread","eggrolls","vegetables","starchy","sauce","test_3","seafood","dinner","sushi","variety","omega 3","test_4","soup","appetizer","meal","salt","dish","2"
"3APP19WN70D5L2JTSB3DYN8ZBY7G61","3IFS5X633DWGVYPT91WL05JNAY69KR","label pictures with words!","Fun, easy, big reward: we'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text fun easy big reward","$0.50","Fri Mar 28 18:14:30 GMT 2014","900","BatchId:1473055;","1200","1296000","Fri Apr 04 18:14:30 GMT 2014","","","3GU1KF0O4I0JRBRHHNFARW33D8EBPQ","A122MZOQT9A8XL","Submitted","Sun Mar 30 05:53:49 GMT 2014","Sun Mar 30 06:02:17 GMT 2014","Sun Apr 13 23:02:17 PDT 2014","","","","508","0% (0/0)","0% (0/0)","0% (0/0)","ingredients_0","cashews","almonds","peanuts","nuts","nut mix","ingredients_1","bread","onions","meat","sauce","plate","ingredients_2","lime","peppers","green","galic","onions","ingredients_3","flower","measuring cup","butter","eggs","sugar","ingredients_4","kitchen","potatos","pepper","pepper shaker","green","test_0","Hindu","statue","Dishes","baskets","spices","test_1","wine","pizza","spagetti","glass","meatballs","test_2","chinese food","egg roll","dishes","dinner spead","metal","test_3","seafood platter","shrimp","fish","crackers","table","test_4","shakers","soup","bread","bowl","Quick lunch","4"
"3APP19WN70D5L2JTSB3DYN8ZBY7G61","3IFS5X633DWGVYPT91WL05JNAY69KR","label pictures with words!","Fun, easy, big reward: we'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text fun easy big reward","$0.50","Fri Mar 28 18:14:30 GMT 2014","900","BatchId:1473055;","1200","1296000","Fri Apr 04 18:14:30 GMT 2014","","","3QHK8ZVMIMHT0QCJPVM3AFUJ8Q4BL3","A128USPL1FXS4A","Submitted","Fri Mar 28 18:58:09 GMT 2014","Fri Mar 28 19:03:23 GMT 2014","Sat Apr 12 12:03:23 PDT 2014","","","","314","0% (0/0)","0% (0/0)","0% (0/0)","cultural_0","dragon","china","peoples","toy","building","cultural_1","rope","dancer","ladies","stage","show","cultural_2","guitar","man","song","laugh","show","cultural_3","horse","dog","man","riding","garden","cultural_4","ride","horse","competition","jump","peoples","test_0","pooja","vinayaga","sweet","flowers","prayers","test_1","pizza","wine","vegetables","meet","table","test_2","samoza","spring roll","sweet","table","bowl","test_3","meat","sweet","vegetable","prawn","fish","test_4","cake","toy","bowl","sauce","red","6"
"3APP19WN70D5L2JTSB3DYN8ZBY7G61","3IFS5X633DWGVYPT91WL05JNAY69KR","label pictures with words!","Fun, easy, big reward: we'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text fun easy big reward","$0.50","Fri Mar 28 18:14:30 GMT 2014","900","BatchId:1473055;","1200","1296000","Fri Apr 04 18:14:30 GMT 2014","","","3UOUJI6MTDD3WJ2E356MQZHU4R4XUP","A12J4IRF5Z06BT","Submitted","Sat Mar 29 23:40:13 GMT 2014","Sat Mar 29 23:49:07 GMT 2014","Sun Apr 13 16:49:07 PDT 2014","","","","534","0% (0/0)","0% (0/0)","0% (0/0)","cultural_0","dragon","asian","cloudy","yellow","red","cultural_1","dance","uniform","kick","smile","formation","cultural_2","mexican","smiles","sombreros","band","daytime","cultural_3","english","horses","dogs","green","hunt","cultural_4","cowboy","horse","dirt","weird","spectators","test_0","hindu","feast","elephant","metal","spicy","test_1","picnic","italian","wine","spaghetti","checkers","test_2","asian","rolls","bowls","plates","cuisine","test_3","asian","sushi","shrimp","meats","raw","test_4","soup","sequence","bread","red","girly","1"
"3APP19WN70D5L2JTSB3DYN8ZBY7G61","3IFS5X633DWGVYPT91WL05JNAY69KR","label pictures with words!","Fun, easy, big reward: we'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text fun easy big reward","$0.50","Fri Mar 28 18:14:30 GMT 2014","900","BatchId:1473055;","1200","1296000","Fri Apr 04 18:14:30 GMT 2014","","","3RU7GD8VPOSI8X8JS915HLD3HQAPS3","A12R69CWC1FDWU","Submitted","Sat Mar 29 00:27:04 GMT 2014","Sat Mar 29 00:29:55 GMT 2014","Sat Apr 12 17:29:55 PDT 2014","","","","171","0% (0/0)","0% (0/0)","0% (0/0)","cultural_0","Cloudy","Red","Yellow","China","Dragon","cultural_1","Dance","Stage","Curtain","Blue","Performance","cultural_2","Sombrero","Guitar","Music","Mexico","Violin","cultural_3","Horse","Dogs","British","Red","Field","cultural_4","Horse","Rodeo","Cowboy","Hat","Brown","test_0","Food","Asian","Spices","Cuisine","Statue","test_1","Table","Food","Italian","Spaghetti","Wine","test_2","Asian","Food","Egg rolls","Plates","Foreign","test_3","Sushi","Fish","Platter","Meal","Eggs","test_4","Statues","Russian","Bread","Food","Soup","6"
"3APP19WN70D5L2JTSB3DYN8ZBY7G61","3IFS5X633DWGVYPT91WL05JNAY69KR","label pictures with words!","Fun, easy, big reward: we'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text fun easy big reward","$0.50","Fri Mar 28 18:14:30 GMT 2014","900","BatchId:1473055;","1200","1296000","Fri Apr 04 18:14:30 GMT 2014","","","3T3IWE1XG6M4N9MDHMLKRVZZOB5QTR","A12UM4D9N0WE1N","Submitted","Sun Mar 30 03:00:42 GMT 2014","Sun Mar 30 03:04:42 GMT 2014","Sun Apr 13 20:04:42 PDT 2014","","","","240","0% (0/0)","0% (0/0)","0% (0/0)","ingredients_0","almonds","cashews","peanuts","brown","nuts","ingredients_1","bowls","ingredients","buns","meat","cooking","ingredients_2","peppers","lime","garlic","green tomatoes","produce","ingredients_3","baking","ingredients","butter","eggs","flour","ingredients_4","ginger","cilantro","spices","ingredients","fresh","test_0","indian","food","sculpture","culture","buffet","test_1","wine","italian food","pizza","table cloth","meatballs","test_2","japanese food","dumplings","egg rolls","boxes","fried","test_3","sushi","shrimp","sashimi","fish","rice","test_4","russian","nesting dolls","borscht","bread","soup","4"
"3APP19WN70D5L2JTSB3DYN8ZBY7G61","3IFS5X633DWGVYPT91WL05JNAY69KR","label pictures with words!","Fun, easy, big reward: we'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text fun easy big reward","$0.50","Fri Mar 28 18:14:30 GMT 2014","900","BatchId:1473055;","1200","1296000","Fri Apr 04 18:14:30 GMT 2014","","","3KV0LJBBH2K0MFBTL498A7ECQOHMRR","A12VU5YSHGQH2V","Submitted","Sat Mar 29 23:45:33 GMT 2014","Sat Mar 29 23:50:03 GMT 2014","Sun Apr 13 16:50:03 PDT 2014","","","","270","0% (0/0)","0% (0/0)","0% (0/0)","ambiguous_0","Delicious","Tasty","Good","Awesome","Wonderful","ambiguous_1","Tasty","Pasta","Tomatoes","Noodles","Green","ambiguous_2","Fish","Disgusting","Smelly","Average","Awful","ambiguous_3","Amazing","Tasty","Wonderful","Tomatoes","Super","ambiguous_4","Lemon","Good","Tasty","Nice","Awesome","test_0","Gold","Gourmet","Buffet","Wonderful","Jealous","test_1","Gourmet","Excellent","Wine","Picnic","Flowers","test_2","Tasty","Bread","Delicacies","Random","Unknown","test_3","Fish","Sushi","Japanese","Disgusting","Unusual","test_4","Average","Soup","Bread","Unknown","Unusual","0"
"3APP19WN70D5L2JTSB3DYN8ZBY7G61","3IFS5X633DWGVYPT91WL05JNAY69KR","label pictures with words!","Fun, easy, big reward: we'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text fun easy big reward","$0.50","Fri Mar 28 18:14:30 GMT 2014","900","BatchId:1473055;","1200","1296000","Fri Apr 04 18:14:30 GMT 2014","","","3ZWFC4W1UU6UG5JCZH5VFHU3TOPFRZ","A12WZPC7RFNRD0","Submitted","Sun Mar 30 05:19:35 GMT 2014","Sun Mar 30 05:27:48 GMT 2014","Sun Apr 13 22:27:48 PDT 2014","","","","493","0% (0/0)","0% (0/0)","0% (0/0)","ambiguous_0","bratwurst","toast","vegetables","dip","parsley","ambiguous_1","delcious","pasta","vegetable","tomato","lime","ambiguous_2","fish","sushi","caviar","cucumber","exotic","ambiguous_3","cheese","tomato","broccoli","healthy","delicious","ambiguous_4","fried","tart","satisfying","potaoes","sauce","test_0","Indian","curry","spicy","fried","vegetarian","test_1","robusr","cheesy","meaty","salad","soup","test_2","Chinese","green","deep-fried","bento","wrapped","test_3","raw","rice","avocado","seafood","sushi","test_4","soup","bread","warm","comforting","delectible","3"
"3APP19WN70D5L2JTSB3DYN8ZBY7G61","3IFS5X633DWGVYPT91WL05JNAY69KR","label pictures with words!","Fun, easy, big reward: we'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text fun easy big reward","$0.50","Fri Mar 28 18:14:30 GMT 2014","900","BatchId:1473055;","1200","1296000","Fri Apr 04 18:14:30 GMT 2014","","","308XBLVESI343O7WUFJZWR3IEP6BRK","A12ZPHBEIHN8U7","Submitted","Sat Mar 29 22:24:18 GMT 2014","Sat Mar 29 22:31:19 GMT 2014","Sun Apr 13 15:31:19 PDT 2014","","","","421","0% (0/0)","0% (0/0)","0% (0/0)","cultural_0","noisy","golden","crowded","cloudy","organzied","cultural_1","calm","happy","blue","surrounding","organized","cultural_2","noisy","sunny","hot","joyous","lively","cultural_3","scary","rich","barking","sunny","hunting","cultural_4","bucking","muddy","fearless","cheering","excitement","test_0","delicious","praying","oily","ancient","sacred","test_1","drunk","traditional","delicious","healthy","filling","test_2","steamed","traditional","fried","hearty","artistic","test_3","fresh","beautiful","steamed","Japanese","delicious","test_4","organic","baked","playful","satisfying","messy","6"
