"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.img_0_id","Answer.img_0_word_0","Answer.img_0_word_1","Answer.img_0_word_2","Answer.img_0_word_3","Answer.img_0_word_4","Answer.img_1_id","Answer.img_1_word_0","Answer.img_1_word_1","Answer.img_1_word_2","Answer.img_1_word_3","Answer.img_1_word_4","Answer.img_2_id","Answer.img_2_word_0","Answer.img_2_word_1","Answer.img_2_word_2","Answer.img_2_word_3","Answer.img_2_word_4","Answer.img_3_id","Answer.img_3_word_0","Answer.img_3_word_1","Answer.img_3_word_2","Answer.img_3_word_3","Answer.img_3_word_4","Answer.img_4_id","Answer.img_4_word_0","Answer.img_4_word_1","Answer.img_4_word_2","Answer.img_4_word_3","Answer.img_4_word_4","Answer.img_5_id","Answer.img_5_word_0","Answer.img_5_word_1","Answer.img_5_word_2","Answer.img_5_word_3","Answer.img_5_word_4","Answer.img_6_id","Answer.img_6_word_0","Answer.img_6_word_1","Answer.img_6_word_2","Answer.img_6_word_3","Answer.img_6_word_4","Answer.img_7_id","Answer.img_7_word_0","Answer.img_7_word_1","Answer.img_7_word_2","Answer.img_7_word_3","Answer.img_7_word_4","Answer.img_8_id","Answer.img_8_word_0","Answer.img_8_word_1","Answer.img_8_word_2","Answer.img_8_word_3","Answer.img_8_word_4","Answer.img_9_id","Answer.img_9_word_0","Answer.img_9_word_1","Answer.img_9_word_2","Answer.img_9_word_3","Answer.img_9_word_4","Answer.treatment_id","Approve","Reject"
"3X7837UUACXFC49U0HOGV00F3QBJ6V","3WROYBU7BLSAFQQMT4KPYIP5WACCDY","Tag images with words!","We'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text","$0.20","Fri Mar 28 03:56:06 GMT 2014","900","BatchId:1472441;","1200","1296000","Fri Mar 28 18:12:34 GMT 2014","","","37UQDCYH6XU9UJLNQICTSM6PGXPV7S","AL7XNQINGQOQ5","Submitted","Fri Mar 28 13:05:39 GMT 2014","Fri Mar 28 13:13:32 GMT 2014","Sat Apr 12 06:13:32 PDT 2014","","","","473","0% (0/0)","0% (0/0)","0% (0/0)","ingredients_0","nuts","health","dry","mix","eat","ingredients_1","food","recipe","cooking","raw material","eating","ingredients_2","green","spicy","eat","fresh","healthy","ingredients_3","coffee","breakfast","food","omlet","quick","ingredients_4","green","fresh","uncooked","spicy","raw","test_0","festival","eatable","variety","professional","colorful","test_1","restaurant","costly","western","party","love","test_2","chinese","breakfast","dumbling","rolls","steam cooked","test_3","sushi","raw","fish","japan","salmon","test_4","chinese","breakfast","kimchi","little","hungry","2"
"3X7837UUACXFC49U0HOGV00F3QBJ6V","3WROYBU7BLSAFQQMT4KPYIP5WACCDY","Tag images with words!","We'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text","$0.20","Fri Mar 28 03:56:06 GMT 2014","900","BatchId:1472441;","1200","1296000","Fri Mar 28 18:12:34 GMT 2014","","","386CSBG1OZLYLBB1L9DRGL7L3ROQ6L","A191JFTJ4GQFN8","Submitted","Fri Mar 28 04:02:33 GMT 2014","Fri Mar 28 04:10:44 GMT 2014","Fri Apr 11 21:10:44 PDT 2014","","","","491","0% (0/0)","0% (0/0)","0% (0/0)","cultural_0","RED","DRAGON","DANCE","FESTIVAL","CHINA","cultural_1","BLUE","MEN","DANCE","KOZACHOK","LEG KICK","cultural_2","MEXICO","GUITAR","Mariachi","SOMBRERO","VIOLIN","cultural_3","BRITISH","HUNTING","FOX","HORSE","DOGS","cultural_4","RODEO","COWBOWY","HORSE","TEXAS","WESTERN","test_0","INDIA","CURRY","Ganesha","CHICKEN","FEAST","test_1","PIZZA","PASTA","WINE","CALAZONE","ITALIAN","test_2","CHINESE","EGGROLLS","DUMPLINGS","FRIED","FOOD","test_3","JAPANESE","SUSHI","TUNA","SALMON","SHRIMP","test_4","RUSSIA","Matryoshka doll","BORSH","STEW","BREAD","6"
"3X7837UUACXFC49U0HOGV00F3QBJ6V","3WROYBU7BLSAFQQMT4KPYIP5WACCDY","Tag images with words!","We'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text","$0.20","Fri Mar 28 03:56:06 GMT 2014","900","BatchId:1472441;","1200","1296000","Fri Mar 28 18:12:34 GMT 2014","","","392CY0QWG1Q7PQJ4PDF3ALWLHST4I8","A20WOJ4KY8U33L","Submitted","Fri Mar 28 11:43:58 GMT 2014","Fri Mar 28 12:00:12 GMT 2014","Sat Apr 12 05:00:12 PDT 2014","","","","974","0% (0/0)","0% (0/0)","0% (0/0)","ingredients_0","peanuts","almonds","cashew","nuts","macademia","ingredients_1","burger recipe","burger patty","ground beef","condiments","burger patty ingredients","ingredients_2","green lemon","onion","jalapeno","chili","peppers","ingredients_3","ingredients","baking","chocolate cake recipe","flour","chocolate powder","ingredients_4","parsley","calamondin","chili","onions","garlic","test_0","Elephant statue","Thailand","Thai Cuisine","Hot dishes","delicacies","test_1","spaghetti with meat balls","vegetable salad","pizza","bread","french bread","test_2","asian dishes","chinese cuisine","dumplings","siomai","spring rolls","test_3","japanese food","maki","sashimi","salmon","japanese tofu","test_4","healthy souo","bread","figurines","bowl of souo","meal","2"
"3X7837UUACXFC49U0HOGV00F3QBJ6V","3WROYBU7BLSAFQQMT4KPYIP5WACCDY","Tag images with words!","We'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text","$0.20","Fri Mar 28 03:56:06 GMT 2014","900","BatchId:1472441;","1200","1296000","Fri Mar 28 18:12:34 GMT 2014","","","39JEC7537U0F60GJHZK488Y3G5ECVT","A13BANR12AL0ZY","Submitted","Fri Mar 28 04:02:28 GMT 2014","Fri Mar 28 04:08:43 GMT 2014","Fri Apr 11 21:08:43 PDT 2014","","","","375","0% (0/0)","0% (0/0)","0% (0/0)","ingredients_0","Peaunuts","Nuts","Cashews","Almonds","Salty","ingredients_1","Meat","Spices","Bread","Plate","Tasty","ingredients_2","Peppers","Green","Lime","Onion","Garlic","ingredients_3","Powder","Baking","Sugar","Butter","Eggs","ingredients_4","Vegtable","Green","Healthy","Food","Lettuce","test_0","Chinese","Food","Meat","Sauce","Gold","test_1","Picnic","Sandwhich","Speghetti","Soup","Pizza","test_2","Egg Roll","Food","Plate","Tasty","Asian","test_3","Shrimp","Seafood","Food","Fish","Sushi","test_4","Food","Random","Bread","Soup","Red","4"
"3X7837UUACXFC49U0HOGV00F3QBJ6V","3WROYBU7BLSAFQQMT4KPYIP5WACCDY","Tag images with words!","We'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text","$0.20","Fri Mar 28 03:56:06 GMT 2014","900","BatchId:1472441;","1200","1296000","Fri Mar 28 18:12:34 GMT 2014","","","39L1G8WVWQQB7O42HSPE8HNTLPN13Q","A2CN8507Y4PBRB","Submitted","Fri Mar 28 06:36:40 GMT 2014","Fri Mar 28 06:40:07 GMT 2014","Fri Apr 11 23:40:07 PDT 2014","","","","207","0% (0/0)","0% (0/0)","0% (0/0)","cultural_0","china","dragon","festival","people","chinese","cultural_1","performance","blue","dance","wood floor","teens","cultural_2","mexico","guitar","sombrero","mariachi","singing","cultural_3","hunting","dogs","horses","hats","coats","cultural_4","western","cowboy","horse","rodeo","hat","test_0","food","god","red","spices","East Asia","test_1","italian","wine","food","pasta","pizza","test_2","food","fried","dough","rolls","plates","test_3","sushi","japan","japanese","fish","shrimp","test_4","russian","matrishka","nesting dolls","soup","bread","1"
"3X7837UUACXFC49U0HOGV00F3QBJ6V","3WROYBU7BLSAFQQMT4KPYIP5WACCDY","Tag images with words!","We'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text","$0.20","Fri Mar 28 03:56:06 GMT 2014","900","BatchId:1472441;","1200","1296000","Fri Mar 28 18:12:34 GMT 2014","","","39RP059MEHSD68U4P7NIAS988TPBMW","A3FMVGPLM6G2R8","Submitted","Fri Mar 28 11:04:48 GMT 2014","Fri Mar 28 11:11:41 GMT 2014","Sat Apr 12 04:11:41 PDT 2014","","","","413","100% (57/57)","100% (4/4)","0% (0/0)","ingredients_0","badam","peanuts","cashew","nuts","groundnut","ingredients_1","rice","dal","beef","butter","rasam","ingredients_2","garlic","greenchilli","lemon","capsicum","onion","ingredients_3","egg","milk","cornflour","water","salt","ingredients_4","greenchilli","oil","corianderleaves","ginger","onion","test_0","kesari","chutney","dal","samosa","pongal","test_1","panipuri","samosa","pizza","pasta","dumbpling","test_2","roll","kachori","sweet","kolukattai","cake","test_3","prawn","fish","leaves","butter","cucumber","test_4","soup","pepper","salt","chilli sauce","tomatosauce","2"
"3X7837UUACXFC49U0HOGV00F3QBJ6V","3WROYBU7BLSAFQQMT4KPYIP5WACCDY","Tag images with words!","We'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text","$0.20","Fri Mar 28 03:56:06 GMT 2014","900","BatchId:1472441;","1200","1296000","Fri Mar 28 18:12:34 GMT 2014","","","3A4NIXBJ76YPJHGGGKCCOV5DJLGML2","A73ITJ4GZGQBI","Submitted","Fri Mar 28 04:00:07 GMT 2014","Fri Mar 28 04:03:38 GMT 2014","Fri Apr 11 21:03:38 PDT 2014","","","","211","0% (0/0)","0% (0/0)","0% (0/0)","ingredients_0","nuts","almonds","peanuts","seeds","food","ingredients_1","bread","meat","eggs","flour","vanilla","ingredients_2","pepper","vegetable","lime","garlic","onion","ingredients_3","flour","butter","cocoa","chocolate","eggs","ingredients_4","cilantro","onion","lime","jalapeno","garlic","test_0","meat","sauce","food","rice","dip","test_1","pasta","meatball","pizza","sauce","bread","test_2","chinese","egg roll","chicken","meat","crab ragoon","test_3","sushi","fish","shrimp","appetizer","rice","test_4","sauce","tomato","bread","soup","condiment","4"
"3X7837UUACXFC49U0HOGV00F3QBJ6V","3WROYBU7BLSAFQQMT4KPYIP5WACCDY","Tag images with words!","We'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text","$0.20","Fri Mar 28 03:56:06 GMT 2014","900","BatchId:1472441;","1200","1296000","Fri Mar 28 18:12:34 GMT 2014","","","3A9AA95ATWLH2VA8GDOXOA3B32E5PL","A3JJAFR9BRLG0","Submitted","Fri Mar 28 11:08:37 GMT 2014","Fri Mar 28 11:11:53 GMT 2014","Sat Apr 12 04:11:53 PDT 2014","","","","196","0% (0/0)","0% (0/0)","0% (0/0)","ambiguous_0","hotdog","bread","salad","food","plating","ambiguous_1","pasta","fresh","vegetables","lemon","tomatto","ambiguous_2","creamy","fish","food","healthy","plating","ambiguous_3","salad","tomato","cheese","broccoli","fried","ambiguous_4","naglets","chicken","lemon","spicy","fresh","test_0","god","lord","samosa","prayer","foods","test_1","wine","party","pizza","treat","foods","test_2","variety","food","traditional","spicy","sweet","test_3","sweets","fish","prsentation","platting","food","test_4","doll","rusion","soup","bread","food","5"
"3X7837UUACXFC49U0HOGV00F3QBJ6V","3WROYBU7BLSAFQQMT4KPYIP5WACCDY","Tag images with words!","We'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text","$0.20","Fri Mar 28 03:56:06 GMT 2014","900","BatchId:1472441;","1200","1296000","Fri Mar 28 18:12:34 GMT 2014","","","3AMYWKA6YBLV0ZYL6WLNRGCLPTS6OM","A399QZ02UP2U9V","Submitted","Fri Mar 28 14:56:15 GMT 2014","Fri Mar 28 15:06:04 GMT 2014","Sat Apr 12 08:06:04 PDT 2014","","","","589","0% (0/0)","0% (0/0)","0% (0/0)","ambiguous_0","breakfast","sausages","foodporn","food presentation","bread","ambiguous_1","pasta sald","asparagus","mediterranean diet","recipe","rigatoni","ambiguous_2","seafood","recipe","caviar","fine dining","healthy alternative","ambiguous_3","bruschetta","italian food","light alternatives","quick recipes","tomato","ambiguous_4","schnitzel","cotoletta","continental dinner","battered meat","restaurant","test_0","indian food","spicy sauces","ethnic food","fine dining","indian buffet","test_1","italian food","red wine","pizza","calzone","traditional","test_2","asian food","dumplings","chinese food","chinese buffet","spring rolls","test_3","sushi platter","asian food","seafood","japanese food","raw fish","test_4","russian food","borsch","traditional","meat based first course","russian recipies","0"
"3X7837UUACXFC49U0HOGV00F3QBJ6V","3WROYBU7BLSAFQQMT4KPYIP5WACCDY","Tag images with words!","We'll show you a series of 10 images, and ask you to tag each one with 5 words.","image tag label labelling picture keyword visual text","$0.20","Fri Mar 28 03:56:06 GMT 2014","900","BatchId:1472441;","1200","1296000","Fri Mar 28 18:12:34 GMT 2014","","","3AWETUDC92RNSN7TA65T4H9UIORIZV","A2GTI85GDEOESP","Submitted","Fri Mar 28 14:58:55 GMT 2014","Fri Mar 28 15:04:19 GMT 2014","Sat Apr 12 08:04:19 PDT 2014","","","","324","0% (0/0)","0% (0/0)","0% (0/0)","cultural_0","colorful","traditional","festival","asian","loud","cultural_1","Russian","dance","dull","hard","interesting","cultural_2","Spanish","Music","Happy","Fun","Fast","cultural_3","Animal Friendly","Outdoors","European","Athletic","Fun","cultural_4","Rodeo","cowboy","scary","Fast","Loud","test_0","India","Delicious","colorful","Feast","Happy","test_1","Italian","Delicious","Typical","Food","Desirable","test_2","Asian","Delicious","Dull","Food","Happy","test_3","Seafood","Asian","Sushi","Variety","Delicious","test_4","Russian","Dolls","Soup","Delicious","Food","6"
